pluno,2016-02-01/2016-02-29,2016-03-01/2016-03-31,2016-04-01/2016-04-30,2016-05-01/2016-05-31,2016-06-01/2016-06-30,2016-07-01/2016-07-31
14831013,0.0,0.0,0.0,1.0,0.0,0.0
14831014,1.0,0.0,1.0,1.0,0.0,0.0
14831015,1.0,0.0,0.0,0.0,0.0,1.0
14831016,1.0,0.0,0.0,0.0,0.0,1.0
14831017,1.0,1.0,0.0,0.0,1.0,1.0
14831020,1.0,1.0,0.0,1.0,0.0,0.0
14831022,0.0,0.0,0.0,0.0,0.0,1.0
14831023,0.0,1.0,0.0,0.0,0.0,0.0
14831027,0.0,1.0,0.0,0.0,0.0,1.0
14831029,0.0,1.0,0.0,0.0,0.0,0.0
14831031,0.0,1.0,0.0,0.0,0.0,1.0
14831032,1.0,0.0,0.0,0.0,0.0,0.0
14831033,0.0,0.0,0.0,0.0,0.0,1.0
14831034,0.0,0.0,2.0,0.0,0.0,1.0
14831035,0.0,0.0,1.0,0.0,0.0,0.0
14831036,0.0,0.0,1.0,0.0,0.0,0.0
14831041,0.0,0.0,0.0,1.0,0.0,0.0
14832000,0.0,0.0,1.0,0.0,0.0,0.0
14832022,0.0,1.0,0.0,0.0,0.0,0.0
14833003,0.0,2.0,1.0,1.0,0.0,1.0
14833005,0.0,0.0,0.0,0.0,0.0,1.0
14833008,2.0,0.0,0.0,0.0,0.0,1.0
14833009,0.0,1.0,4.0,1.0,0.0,0.0
14833011,0.0,0.0,1.0,1.0,0.0,1.0
14833014,0.0,1.0,0.0,0.0,0.0,0.0
14834000,4.0,0.0,0.0,0.0,0.0,0.0
14834001,2.0,0.0,0.0,0.0,0.0,0.0
14834002,1.0,0.0,0.0,0.0,0.0,0.0
14834007,2.0,0.0,1.0,0.0,0.0,0.0
14834008,3.0,0.0,0.0,0.0,0.0,0.0
14834009,7.0,1.0,0.0,0.0,0.0,0.0
14834010,2.0,1.0,1.0,0.0,0.0,0.0
14834015,1.0,0.0,0.0,0.0,0.0,0.0
14834016,8.0,0.0,0.0,0.0,0.0,0.0
14834017,0.0,0.0,0.0,0.0,0.0,6.0
14835002,1.0,0.0,0.0,0.0,0.0,0.0
14835003,1.0,0.0,0.0,0.0,0.0,0.0
14835005,2.0,0.0,0.0,0.0,0.0,0.0
14835008,1.0,0.0,0.0,0.0,0.0,0.0
14835011,2.0,0.0,0.0,0.0,0.0,0.0
14835012,1.0,0.0,0.0,0.0,0.0,0.0
14835013,0.0,1.0,0.0,0.0,0.0,0.0
14835014,0.0,0.0,0.0,1.0,0.0,0.0
14835015,0.0,1.0,0.0,0.0,0.0,0.0
14835017,1.0,0.0,0.0,0.0,0.0,0.0
14835020,1.0,0.0,0.0,0.0,0.0,0.0
14835021,1.0,0.0,0.0,0.0,0.0,0.0
14835022,0.0,0.0,2.0,0.0,0.0,0.0
14835023,0.0,0.0,0.0,1.0,0.0,0.0
14835029,1.0,0.0,0.0,0.0,0.0,0.0
14835030,1.0,0.0,0.0,0.0,0.0,0.0
14835060,2.0,1.0,0.0,0.0,0.0,0.0
14836000,0.0,0.0,0.0,0.0,1.0,0.0
14836001,0.0,0.0,0.0,1.0,0.0,0.0
14836007,1.0,0.0,1.0,0.0,0.0,0.0
14836010,1.0,0.0,0.0,0.0,0.0,0.0
14836011,0.0,0.0,1.0,0.0,0.0,0.0
14836012,1.0,1.0,1.0,1.0,0.0,0.0
14836013,2.0,2.0,1.0,0.0,1.0,2.0
14836014,0.0,0.0,0.0,0.0,0.0,1.0
14836017,0.0,0.0,0.0,0.0,1.0,0.0
14836018,0.0,0.0,0.0,0.0,0.0,1.0
14836022,0.0,1.0,0.0,0.0,1.0,0.0
14837003,2.0,0.0,0.0,2.0,1.0,0.0
14837004,1.0,0.0,0.0,0.0,0.0,0.0
14837005,0.0,0.0,2.0,0.0,0.0,1.0
14837006,3.0,0.0,0.0,0.0,3.0,1.0
14837008,1.0,0.0,0.0,0.0,0.0,0.0
14837009,0.0,0.0,0.0,1.0,0.0,0.0
14837013,1.0,0.0,1.0,0.0,2.0,1.0
14838000,1.0,0.0,0.0,0.0,0.0,0.0
14838002,2.0,0.0,0.0,0.0,0.0,1.0
14839000,0.0,1.0,0.0,0.0,0.0,0.0
14839001,0.0,0.0,0.0,1.0,0.0,0.0
14839008,0.0,0.0,1.0,0.0,0.0,0.0
14839012,1.0,1.0,1.0,0.0,0.0,1.0
14839013,0.0,0.0,1.0,0.0,0.0,1.0
14839014,0.0,0.0,0.0,1.0,0.0,0.0
14839029,0.0,0.0,0.0,0.0,0.0,1.0
14839032,0.0,0.0,0.0,1.0,0.0,0.0
14839048,0.0,1.0,0.0,0.0,1.0,0.0
14839049,0.0,0.0,0.0,0.0,1.0,0.0
14839050,0.0,0.0,1.0,0.0,0.0,0.0
14839051,0.0,0.0,0.0,0.0,1.0,0.0
14839052,0.0,0.0,1.0,0.0,0.0,0.0
14840000,0.0,1.0,0.0,0.0,0.0,0.0
14840001,0.0,2.0,0.0,3.0,0.0,0.0
14840002,0.0,0.0,0.0,0.0,1.0,0.0
14840003,1.0,0.0,0.0,0.0,0.0,0.0
14841000,0.0,0.0,0.0,1.0,0.0,0.0
14841003,0.0,2.0,0.0,0.0,0.0,0.0
14841004,0.0,0.0,0.0,1.0,0.0,0.0
14841008,3.0,3.0,0.0,1.0,2.0,3.0
14841011,0.0,0.0,0.0,0.0,0.0,1.0
14841016,0.0,1.0,0.0,0.0,1.0,0.0
14841018,0.0,1.0,0.0,0.0,1.0,1.0
14842003,0.0,0.0,0.0,0.0,0.0,1.0
14842006,0.0,0.0,0.0,1.0,0.0,0.0
14842012,2.0,0.0,0.0,0.0,1.0,0.0
14842016,0.0,0.0,0.0,1.0,0.0,0.0
14842017,0.0,0.0,0.0,0.0,0.0,1.0
14842018,0.0,0.0,0.0,2.0,0.0,0.0
14842019,1.0,0.0,0.0,2.0,0.0,1.0
14842020,0.0,0.0,0.0,0.0,1.0,0.0
14842021,0.0,0.0,0.0,2.0,0.0,0.0
14842022,1.0,0.0,0.0,3.0,0.0,0.0
14842023,0.0,0.0,1.0,0.0,0.0,0.0
14842024,2.0,0.0,0.0,0.0,0.0,1.0
14842025,1.0,0.0,0.0,0.0,0.0,1.0
14842026,1.0,0.0,0.0,0.0,0.0,0.0
14843015,0.0,1.0,1.0,0.0,0.0,1.0
14843017,1.0,0.0,0.0,0.0,0.0,0.0
14843019,1.0,0.0,0.0,1.0,1.0,1.0
14843021,0.0,3.0,0.0,0.0,0.0,0.0
14843024,0.0,0.0,0.0,1.0,0.0,0.0
14843025,0.0,0.0,2.0,1.0,0.0,0.0
14843027,1.0,1.0,0.0,0.0,0.0,0.0
14843028,0.0,1.0,0.0,0.0,0.0,0.0
14844001,0.0,0.0,0.0,1.0,0.0,0.0
14844004,1.0,0.0,0.0,0.0,1.0,0.0
14844009,1.0,0.0,0.0,0.0,0.0,0.0
14844010,0.0,0.0,0.0,1.0,1.0,0.0
14844011,0.0,2.0,0.0,0.0,0.0,0.0
14844017,2.0,0.0,0.0,0.0,0.0,0.0
14844021,1.0,0.0,0.0,1.0,0.0,0.0
14844025,1.0,0.0,0.0,0.0,0.0,0.0
14844026,1.0,0.0,0.0,0.0,0.0,0.0
14844027,0.0,0.0,1.0,0.0,0.0,1.0
14844029,0.0,0.0,0.0,0.0,0.0,1.0
14844030,0.0,0.0,0.0,0.0,1.0,0.0
14844035,0.0,1.0,0.0,0.0,0.0,1.0
14844036,0.0,0.0,0.0,1.0,0.0,0.0
14844037,0.0,0.0,0.0,0.0,0.0,1.0
14844038,0.0,0.0,1.0,0.0,0.0,0.0
14844039,0.0,2.0,0.0,0.0,0.0,0.0
14844041,0.0,0.0,0.0,1.0,0.0,0.0
14844043,1.0,1.0,1.0,0.0,0.0,1.0
14845001,0.0,1.0,0.0,1.0,0.0,0.0
14845002,0.0,0.0,1.0,0.0,0.0,0.0
14845008,4.0,0.0,7.0,1.0,0.0,0.0
14845009,1.0,1.0,3.0,1.0,0.0,0.0
14845010,2.0,1.0,0.0,1.0,0.0,0.0
14845017,1.0,0.0,0.0,0.0,0.0,0.0
14845018,0.0,0.0,0.0,0.0,0.0,1.0
14845025,0.0,0.0,0.0,0.0,1.0,0.0
14845026,1.0,0.0,0.0,0.0,0.0,0.0
14846000,0.0,2.0,0.0,0.0,0.0,1.0
14846001,2.0,0.0,0.0,0.0,0.0,0.0
14846002,0.0,0.0,0.0,1.0,0.0,0.0
14846003,1.0,0.0,0.0,0.0,0.0,0.0
14846011,1.0,0.0,0.0,0.0,0.0,0.0
14846012,0.0,0.0,0.0,0.0,2.0,0.0
14846013,0.0,3.0,0.0,0.0,0.0,0.0
14846014,0.0,0.0,0.0,0.0,0.0,1.0
14846016,2.0,1.0,1.0,0.0,0.0,0.0
14846017,0.0,0.0,0.0,0.0,1.0,0.0
14846021,1.0,1.0,0.0,0.0,0.0,0.0
14846022,1.0,0.0,0.0,0.0,0.0,0.0
14846025,0.0,1.0,0.0,0.0,0.0,0.0
14846026,2.0,1.0,0.0,0.0,1.0,0.0
14846027,0.0,0.0,0.0,1.0,0.0,0.0
14847016,1.0,0.0,0.0,0.0,0.0,0.0
14847017,0.0,0.0,0.0,0.0,1.0,0.0
14847018,340.0,0.0,0.0,0.0,0.0,1.0
14847019,0.0,0.0,0.0,1.0,0.0,0.0
14847025,0.0,0.0,1.0,0.0,0.0,0.0
14850005,1.0,1.0,0.0,0.0,0.0,1.0
14850010,1.0,0.0,0.0,0.0,0.0,0.0
14850011,0.0,1.0,2.0,0.0,0.0,0.0
14850017,0.0,1.0,0.0,0.0,1.0,0.0
14851005,0.0,1.0,2.0,0.0,0.0,0.0
14851007,0.0,0.0,0.0,0.0,0.0,1.0
14851008,0.0,1.0,0.0,0.0,0.0,0.0
14851009,0.0,0.0,0.0,0.0,1.0,0.0
14851010,0.0,0.0,0.0,1.0,0.0,0.0
14851011,0.0,1.0,0.0,0.0,0.0,0.0
14851012,0.0,0.0,0.0,0.0,1.0,0.0
14851013,2.0,0.0,0.0,1.0,0.0,0.0
14852010,0.0,1.0,0.0,0.0,0.0,0.0
14853000,0.0,0.0,2.0,0.0,0.0,0.0
14853003,0.0,0.0,4.0,0.0,0.0,0.0
14860014,1.0,1.0,3.0,0.0,0.0,3.0
14860017,5.0,3.0,11.0,0.0,7.0,10.0
14860020,6.0,12.0,0.0,6.0,2.0,4.0
14860021,1.0,5.0,0.0,11.0,0.0,6.0
14860022,2.0,11.0,1.0,3.0,0.0,1.0
14860025,0.0,2.0,4.0,11.0,5.0,7.0
14860028,0.0,1.0,0.0,0.0,0.0,0.0
14861002,1.0,1.0,0.0,3.0,4.0,2.0
14861003,1.0,1.0,0.0,1.0,1.0,2.0
14861007,0.0,2.0,1.0,0.0,0.0,0.0
14861011,0.0,0.0,0.0,1.0,0.0,0.0
14861012,0.0,0.0,0.0,0.0,0.0,1.0
14862003,0.0,1.0,0.0,0.0,0.0,0.0
14862005,0.0,0.0,0.0,0.0,0.0,1.0
14862007,0.0,1.0,0.0,0.0,0.0,1.0
14863003,0.0,1.0,4.0,0.0,0.0,0.0
14863005,0.0,0.0,1.0,0.0,0.0,0.0
14863007,0.0,0.0,1.0,0.0,1.0,0.0
14863008,2.0,2.0,3.0,1.0,1.0,0.0
14863009,1.0,0.0,0.0,1.0,0.0,0.0
14863010,0.0,0.0,1.0,0.0,0.0,0.0
14863011,0.0,0.0,0.0,0.0,1.0,1.0
14863013,0.0,0.0,0.0,0.0,1.0,2.0
14865002,0.0,0.0,1.0,0.0,0.0,0.0
14870001,2.0,0.0,0.0,1.0,0.0,1.0
14870003,0.0,0.0,0.0,0.0,0.0,1.0
14870004,0.0,0.0,0.0,0.0,1.0,0.0
14870005,1.0,0.0,0.0,0.0,1.0,0.0
14870009,0.0,0.0,0.0,0.0,0.0,1.0
14870010,0.0,0.0,0.0,1.0,0.0,0.0
14870011,1.0,1.0,0.0,0.0,0.0,0.0
14871000,3.0,2.0,0.0,1.0,0.0,1.0
14872000,1.0,0.0,0.0,0.0,0.0,0.0
14872001,0.0,2.0,0.0,2.0,0.0,1.0
14873000,0.0,0.0,0.0,1.0,1.0,0.0
14873001,5.0,14.0,4.0,15.0,6.0,0.0
14873002,0.0,0.0,0.0,0.0,1.0,0.0
14873003,1.0,0.0,2.0,6.0,0.0,0.0
14873004,1.0,0.0,0.0,0.0,0.0,1.0
14874000,1.0,1.0,1.0,0.0,1.0,0.0
14900002,0.0,0.0,0.0,1.0,0.0,0.0
14900003,1.0,0.0,0.0,0.0,0.0,0.0
14900005,0.0,0.0,0.0,0.0,8.0,7.0
14900006,0.0,1.0,1.0,0.0,0.0,2.0
14900007,0.0,0.0,0.0,0.0,2.0,7.0
14900008,4.0,4.0,3.0,1.0,0.0,4.0
14900009,5.0,0.0,2.0,3.0,7.0,4.0
14900010,2.0,0.0,2.0,5.0,0.0,1.0
14900011,2.0,0.0,4.0,2.0,0.0,4.0
14900013,1.0,0.0,2.0,4.0,0.0,0.0
14900014,2.0,0.0,2.0,3.0,4.0,0.0
14900015,0.0,3.0,3.0,4.0,3.0,0.0
14900016,0.0,7.0,0.0,1.0,0.0,0.0
14900017,1.0,1.0,0.0,0.0,0.0,2.0
14900019,0.0,2.0,0.0,2.0,0.0,0.0
14900021,0.0,1.0,0.0,0.0,1.0,2.0
14900022,1.0,1.0,0.0,2.0,1.0,0.0
14900023,1.0,0.0,0.0,1.0,0.0,0.0
14900024,0.0,0.0,0.0,1.0,1.0,0.0
14901002,1.0,6.0,0.0,5.0,2.0,0.0
14902001,0.0,3.0,0.0,0.0,0.0,0.0
14903000,0.0,1.0,0.0,0.0,0.0,0.0
14903001,0.0,1.0,0.0,0.0,2.0,0.0
14903002,0.0,1.0,0.0,1.0,0.0,2.0
14903003,0.0,0.0,0.0,2.0,0.0,0.0
14903004,1.0,0.0,0.0,0.0,0.0,0.0
14903005,0.0,1.0,0.0,0.0,0.0,0.0
14905001,0.0,0.0,0.0,1.0,0.0,2.0
14905002,1.0,0.0,0.0,0.0,0.0,0.0
14905003,1.0,0.0,0.0,1.0,0.0,0.0
14905004,2.0,1.0,0.0,0.0,0.0,0.0
14905005,1.0,0.0,0.0,0.0,0.0,0.0
14905006,0.0,1.0,0.0,0.0,0.0,0.0
14905007,0.0,0.0,0.0,1.0,3.0,1.0
14905009,5.0,0.0,0.0,0.0,0.0,1.0
14906001,0.0,0.0,0.0,1.0,0.0,0.0
14906002,1.0,0.0,1.0,0.0,0.0,1.0
14906007,3.0,0.0,0.0,0.0,0.0,0.0
14906009,0.0,2.0,0.0,0.0,0.0,0.0
14906010,1.0,0.0,0.0,0.0,0.0,0.0
14906011,1.0,0.0,0.0,0.0,0.0,0.0
14906012,1.0,0.0,0.0,0.0,0.0,0.0
14906014,3.0,0.0,0.0,0.0,0.0,0.0
14911001,1.0,0.0,0.0,0.0,0.0,1.0
14911002,0.0,0.0,0.0,1.0,0.0,0.0
14911003,1.0,0.0,1.0,0.0,0.0,0.0
14912001,1.0,0.0,0.0,1.0,1.0,0.0
14912003,0.0,0.0,0.0,1.0,0.0,0.0
14912004,0.0,0.0,0.0,0.0,0.0,1.0
14912005,1.0,0.0,0.0,0.0,0.0,0.0
14914000,1.0,0.0,0.0,0.0,0.0,0.0
14914003,1.0,0.0,0.0,0.0,0.0,0.0
14914006,0.0,0.0,0.0,1.0,0.0,0.0
14914007,0.0,0.0,0.0,0.0,0.0,3.0
14916000,0.0,2.0,1.0,0.0,0.0,0.0
14916002,0.0,0.0,0.0,0.0,1.0,0.0
14916003,0.0,1.0,0.0,0.0,0.0,0.0
14916004,2.0,1.0,0.0,0.0,0.0,0.0
14916005,4.0,2.0,1.0,1.0,1.0,3.0
14916006,0.0,0.0,0.0,1.0,1.0,1.0
14916007,0.0,0.0,2.0,3.0,1.0,2.0
14916008,0.0,1.0,0.0,1.0,0.0,0.0
14916009,0.0,0.0,1.0,0.0,0.0,0.0
14917001,0.0,0.0,0.0,1.0,0.0,1.0
14917003,0.0,0.0,0.0,0.0,0.0,1.0
14917009,0.0,0.0,0.0,0.0,1.0,0.0
14917010,1.0,2.0,1.0,1.0,1.0,0.0
14917011,0.0,0.0,0.0,0.0,1.0,1.0
14917012,0.0,1.0,0.0,1.0,0.0,0.0
14917013,0.0,1.0,0.0,0.0,0.0,0.0
14920004,1.0,0.0,0.0,0.0,1.0,0.0
14922002,0.0,0.0,0.0,0.0,1.0,0.0
14924000,0.0,1.0,0.0,0.0,0.0,0.0
14924002,0.0,0.0,0.0,0.0,0.0,1.0
14924003,0.0,0.0,0.0,0.0,0.0,1.0
14924010,0.0,0.0,0.0,1.0,0.0,0.0
14925005,0.0,1.0,0.0,0.0,0.0,0.0
14926001,0.0,0.0,1.0,0.0,0.0,0.0
14926002,1.0,0.0,0.0,0.0,1.0,0.0
14928003,0.0,1.0,0.0,0.0,0.0,0.0
14928006,0.0,0.0,0.0,1.0,0.0,0.0
14930002,0.0,1.0,0.0,0.0,0.0,0.0
14931000,0.0,0.0,0.0,1.0,0.0,0.0
14931001,0.0,1.0,0.0,0.0,0.0,0.0
14931004,0.0,1.0,0.0,0.0,0.0,0.0
14932002,2.0,0.0,1.0,0.0,0.0,0.0
14932008,2.0,0.0,0.0,0.0,0.0,0.0
14932011,1.0,0.0,0.0,0.0,0.0,0.0
14932012,0.0,1.0,0.0,0.0,0.0,0.0
14932016,2.0,1.0,1.0,0.0,0.0,1.0
14933000,1.0,0.0,0.0,0.0,0.0,0.0
14940000,0.0,0.0,2.0,0.0,0.0,0.0
14940007,0.0,0.0,0.0,0.0,0.0,1.0
14941002,0.0,0.0,0.0,1.0,0.0,0.0
14943016,2.0,0.0,0.0,0.0,0.0,0.0
14943025,1.0,0.0,0.0,0.0,0.0,1.0
14943028,0.0,0.0,0.0,0.0,1.0,0.0
14944000,0.0,1.0,0.0,0.0,0.0,0.0
14956000,0.0,0.0,1.0,0.0,0.0,0.0
14956002,0.0,2.0,2.0,0.0,0.0,1.0
14956006,0.0,0.0,0.0,0.0,1.0,0.0
14956008,0.0,1.0,0.0,1.0,1.0,0.0
14956012,0.0,0.0,0.0,1.0,0.0,0.0
14956014,0.0,1.0,0.0,1.0,0.0,0.0
15000000,1.0,0.0,0.0,0.0,0.0,0.0
15000006,5.0,3.0,2.0,3.0,4.0,2.0
15000007,4.0,0.0,4.0,4.0,3.0,2.0
15000008,0.0,0.0,2.0,0.0,1.0,0.0
15000020,0.0,0.0,1.0,0.0,0.0,0.0
15000021,8.0,2.0,2.0,1.0,4.0,1.0
15000024,0.0,0.0,0.0,0.0,2.0,0.0
15000029,1.0,0.0,0.0,0.0,0.0,0.0
15000031,0.0,0.0,0.0,0.0,0.0,1.0
15000035,0.0,0.0,0.0,1.0,0.0,0.0
15000037,0.0,0.0,0.0,0.0,1.0,0.0
15000038,0.0,0.0,0.0,0.0,0.0,1.0
15000042,0.0,0.0,0.0,1.0,0.0,0.0
15000043,0.0,0.0,0.0,0.0,0.0,1.0
15000048,0.0,0.0,0.0,1.0,1.0,1.0
15000051,0.0,0.0,3.0,3.0,0.0,0.0
15000053,0.0,0.0,0.0,1.0,0.0,1.0
15001003,0.0,0.0,0.0,0.0,1.0,0.0
15001009,0.0,0.0,0.0,1.0,0.0,1.0
15002000,1.0,0.0,0.0,1.0,0.0,1.0
15002003,0.0,0.0,0.0,1.0,0.0,0.0
15004001,0.0,0.0,2.0,0.0,0.0,0.0
15004003,0.0,2.0,1.0,1.0,0.0,1.0
15004005,0.0,1.0,1.0,0.0,0.0,1.0
15004006,0.0,0.0,0.0,0.0,1.0,0.0
15004009,1.0,0.0,0.0,0.0,2.0,0.0
15004012,1.0,5.0,5.0,2.0,0.0,2.0
15004013,0.0,0.0,0.0,0.0,0.0,1.0
15004014,0.0,0.0,0.0,1.0,0.0,1.0
15004015,0.0,0.0,1.0,0.0,0.0,0.0
15004017,0.0,0.0,0.0,1.0,1.0,1.0
15004019,0.0,0.0,0.0,0.0,1.0,1.0
15004021,0.0,0.0,0.0,0.0,0.0,1.0
15004024,0.0,2.0,18.0,4.0,8.0,15.0
15004027,1.0,0.0,0.0,0.0,0.0,0.0
15004028,0.0,0.0,0.0,0.0,1.0,1.0
15004029,0.0,0.0,0.0,0.0,1.0,0.0
15004032,1.0,0.0,0.0,2.0,1.0,0.0
15004033,0.0,1.0,0.0,1.0,0.0,2.0
15004036,1.0,12.0,3.0,6.0,5.0,5.0
15004040,0.0,0.0,0.0,0.0,3.0,0.0
15004041,2.0,0.0,0.0,0.0,2.0,1.0
15004043,0.0,1.0,0.0,0.0,0.0,0.0
15004044,0.0,6.0,0.0,0.0,0.0,0.0
15004045,0.0,1.0,0.0,5.0,0.0,0.0
15004046,0.0,2.0,0.0,0.0,0.0,0.0
15004047,0.0,0.0,0.0,2.0,0.0,0.0
15004048,0.0,1.0,1.0,1.0,0.0,0.0
15004049,2.0,0.0,0.0,0.0,0.0,0.0
15004050,0.0,0.0,0.0,1.0,0.0,0.0
15004051,2.0,0.0,3.0,3.0,0.0,3.0
15004053,0.0,1.0,0.0,1.0,1.0,0.0
15004055,0.0,0.0,0.0,1.0,1.0,1.0
15004056,0.0,0.0,0.0,1.0,1.0,0.0
15004057,0.0,1.0,0.0,0.0,0.0,0.0
15004058,1.0,0.0,0.0,1.0,1.0,2.0
15004062,0.0,0.0,4.0,0.0,1.0,0.0
15004064,0.0,0.0,0.0,3.0,1.0,0.0
15004066,1.0,0.0,0.0,1.0,2.0,0.0
15004067,0.0,0.0,2.0,0.0,0.0,0.0
15004070,0.0,1.0,0.0,0.0,0.0,0.0
15004071,0.0,0.0,0.0,0.0,0.0,3.0
15004073,0.0,0.0,0.0,0.0,1.0,0.0
15004074,0.0,0.0,0.0,1.0,0.0,0.0
15004077,0.0,1.0,1.0,0.0,0.0,0.0
15004079,0.0,0.0,0.0,1.0,1.0,1.0
15004080,0.0,0.0,3.0,1.0,0.0,1.0
15004082,0.0,0.0,1.0,0.0,0.0,0.0
15004085,0.0,0.0,0.0,0.0,0.0,5.0
15005000,2.0,0.0,0.0,0.0,0.0,0.0
15005002,0.0,0.0,0.0,0.0,1.0,0.0
15005010,0.0,0.0,1.0,0.0,0.0,0.0
15010004,1.0,0.0,0.0,0.0,0.0,0.0
15010012,0.0,2.0,0.0,0.0,0.0,0.0
15010017,0.0,1.0,0.0,0.0,0.0,0.0
15012001,0.0,0.0,1.0,0.0,0.0,0.0
15012002,1.0,0.0,0.0,0.0,0.0,0.0
15012003,0.0,0.0,1.0,0.0,0.0,0.0
15012006,0.0,0.0,1.0,0.0,0.0,0.0
15012007,3.0,0.0,1.0,2.0,1.0,0.0
15019015,3.0,0.0,0.0,0.0,0.0,0.0
15019017,2.0,0.0,0.0,0.0,0.0,0.0
15019020,0.0,0.0,1.0,0.0,0.0,0.0
15019023,0.0,0.0,1.0,1.0,0.0,0.0
15019024,0.0,0.0,1.0,0.0,0.0,0.0
15019025,0.0,0.0,1.0,1.0,0.0,0.0
15019026,0.0,0.0,1.0,2.0,0.0,0.0
15021020,0.0,0.0,0.0,1.0,0.0,0.0
15021022,0.0,0.0,1.0,0.0,0.0,0.0
15021023,1.0,0.0,0.0,0.0,0.0,0.0
15021025,0.0,0.0,0.0,0.0,0.0,1.0
15021027,0.0,0.0,0.0,0.0,0.0,1.0
15021028,0.0,0.0,1.0,0.0,0.0,0.0
15021029,0.0,0.0,1.0,0.0,0.0,0.0
15021030,0.0,0.0,1.0,0.0,0.0,0.0
15021031,0.0,0.0,0.0,0.0,0.0,1.0
15022002,1.0,1.0,0.0,0.0,0.0,0.0
15022004,8.0,0.0,0.0,0.0,0.0,0.0
15022017,0.0,0.0,0.0,0.0,1.0,0.0
15029013,0.0,0.0,1.0,0.0,0.0,0.0
15029015,0.0,0.0,0.0,0.0,0.0,1.0
15029016,0.0,0.0,0.0,0.0,0.0,1.0
15029040,0.0,0.0,1.0,0.0,0.0,0.0
15029048,0.0,0.0,0.0,0.0,0.0,1.0
15029050,0.0,0.0,0.0,1.0,0.0,1.0
15100000,2.0,0.0,0.0,0.0,0.0,0.0
15100002,0.0,0.0,0.0,0.0,2.0,0.0
15101001,0.0,0.0,1.0,0.0,0.0,0.0
15101003,1.0,1.0,2.0,0.0,4.0,0.0
15101004,0.0,0.0,1.0,0.0,0.0,0.0
15101005,1.0,0.0,0.0,0.0,0.0,1.0
15102001,0.0,1.0,0.0,1.0,0.0,0.0
15102002,1.0,0.0,0.0,0.0,0.0,0.0
15103000,1.0,1.0,0.0,0.0,0.0,1.0
15104008,1.0,0.0,0.0,0.0,0.0,0.0
15104009,4.0,1.0,0.0,1.0,1.0,2.0
15104011,0.0,0.0,2.0,1.0,0.0,1.0
15104012,1.0,1.0,2.0,1.0,1.0,0.0
15104013,0.0,0.0,1.0,0.0,1.0,0.0
15104014,1.0,0.0,1.0,0.0,0.0,0.0
15104015,1.0,0.0,0.0,0.0,0.0,0.0
15104019,0.0,0.0,0.0,0.0,0.0,1.0
15104020,1.0,1.0,1.0,0.0,0.0,0.0
15104021,0.0,0.0,0.0,0.0,1.0,0.0
15104025,0.0,2.0,0.0,0.0,0.0,3.0
15104026,0.0,0.0,1.0,2.0,0.0,0.0
15104036,0.0,0.0,1.0,0.0,0.0,0.0
15105000,0.0,0.0,0.0,0.0,0.0,3.0
15105001,0.0,0.0,1.0,1.0,0.0,0.0
15105002,0.0,0.0,0.0,0.0,1.0,0.0
15110000,1.0,2.0,3.0,1.0,3.0,1.0
15110001,42.0,60.0,73.0,90.0,50.0,116.0
15110002,2.0,0.0,2.0,2.0,0.0,0.0
15110003,0.0,0.0,0.0,2.0,2.0,0.0
15110004,0.0,25.0,3.0,0.0,15.0,29.0
15110005,0.0,1.0,7.0,1.0,0.0,0.0
15110008,3.0,1.0,0.0,0.0,0.0,2.0
15110009,2.0,0.0,0.0,0.0,1.0,0.0
15110010,3.0,1.0,1.0,1.0,2.0,3.0
15110012,0.0,0.0,2.0,2.0,0.0,2.0
15110013,0.0,4.0,1.0,5.0,0.0,0.0
15110014,4.0,4.0,8.0,3.0,2.0,3.0
15110015,96.0,19.0,28.0,61.0,12.0,16.0
15110016,1.0,0.0,0.0,0.0,1.0,0.0
15110017,0.0,0.0,0.0,1.0,0.0,1.0
15110018,6.0,7.0,1.0,6.0,9.0,12.0
15110019,0.0,0.0,0.0,0.0,0.0,1.0
15110020,0.0,1.0,0.0,0.0,2.0,1.0
15110021,3.0,0.0,0.0,1.0,1.0,2.0
15110022,0.0,3.0,0.0,0.0,0.0,1.0
15110023,0.0,0.0,0.0,0.0,2.0,0.0
15110025,0.0,0.0,0.0,1.0,0.0,0.0
15110026,0.0,0.0,1.0,6.0,9.0,0.0
15110027,0.0,21.0,0.0,3.0,0.0,3.0
15110028,4.0,0.0,2.0,4.0,5.0,2.0
15110029,0.0,2.0,1.0,9.0,1.0,0.0
15110030,3.0,4.0,1.0,0.0,0.0,7.0
15110031,14.0,8.0,3.0,4.0,14.0,9.0
15110032,0.0,0.0,0.0,2.0,1.0,3.0
15110033,1.0,1.0,2.0,5.0,1.0,3.0
15110035,3.0,3.0,3.0,0.0,1.0,6.0
15110036,0.0,0.0,0.0,2.0,1.0,0.0
15110037,0.0,0.0,0.0,1.0,5.0,0.0
15110038,0.0,2.0,3.0,0.0,0.0,1.0
15110041,0.0,0.0,2.0,2.0,0.0,5.0
15110042,1.0,2.0,0.0,0.0,1.0,0.0
15110043,0.0,24.0,6.0,96.0,30.0,37.0
15110044,12.0,12.0,22.0,13.0,2.0,24.0
15110045,1.0,0.0,0.0,0.0,0.0,0.0
15110046,1.0,2.0,3.0,2.0,4.0,2.0
15110047,0.0,0.0,2.0,0.0,0.0,0.0
